page_id,name,urlslug,id,align,eye,hair,sex,gsm,alive,appearances,first_appearance,year,days_since_first_appearance
14076,Lawrence_Chesney_Earth616,Lawrence_Chesney_Earth616,Secret Identity,,Brown Eyes,Brown Hair,Male Characters,,False,15,1975-08-01,1975,15811
17519,Manphibian_Earth616,Manphibian_Earth616,Secret Identity,Neutral Characters,Red Eyes,Bald,Male Characters,,False,15,1975-09-01,1975,15780
199279,Abraham_Klein_Earth616,Abraham_Klein_Earth616,No Dual Identity,,Brown Eyes,White Hair,Male Characters,,False,15,1976-01-01,1976,15658
26571,Harrison_Thompson_Earth616,Harrison_Thompson_Earth616,Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,False,15,1976-12-01,1976,15323
1516,Charles_Delazny_Jr_Earth616,Charles_Delazny_Jr_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,False,15,1977-02-01,1977,15261
1857,Impulse_Earth616,Impulse_Earth616,Secret Identity,Neutral Characters,,No Hair,Male Characters,,False,15,1977-10-01,1977,15019
19300,Robert_Bruce_Banner_Eternals_Robot_Earth616,Robert_Bruce_Banner_Eternals_Robot_Earth616,Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,False,15,1977-08-01,1977,15080
2437,Tefral_Earth616,Tefral_Earth616,Secret Identity,Neutral Characters,,No Hair,Male Characters,,False,15,1977-01-01,1977,15292
129217,Carina_Walters_Earth616,Carina_Walters_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,15,1978-01-01,1978,14927
1223,Don_Thomas_Earth616,Don_Thomas_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Red Hair,Male Characters,,False,15,1978-01-01,1978,14927
604547,Josie_Earth616,Josie_Earth616,Public Identity,Neutral Characters,,Blond Hair,Female Characters,,False,15,1979-09-01,1979,14319
492015,Phillip_Prometheus_Earth616,Phillip_Prometheus_Earth616,,Bad Characters,,White Hair,Male Characters,,False,15,1979-04-01,1979,14472
16600,Yi_Yang_Earth616,Yi_Yang_Earth616,,Bad Characters,Green Eyes,Black Hair,Female Characters,,False,15,1979-06-01,1979,14411
7324,Arthur_Dearborn_Earth616,Arthur_Dearborn_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,False,15,1981-02-01,1981,13800
439821,Marx_Earth616,Marx_Earth616,Public Identity,Good Characters,,Blond Hair,Male Characters,,False,15,1981-08-01,1981,13619
30489,Craig_Sinclair_Earth616,Craig_Sinclair_Earth616,Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,15,1982-11-01,1982,13162
11940,Demon_Bear_Earth616,Demon_Bear_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,15,1983-05-01,1983,12981
2473,Tick_Tock_Earth616,Tick_Tock_Earth616,Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,False,15,1983-06-01,1983,12950
1476,Dragon_of_the_Moon_Earth616,Dragon_of_the_Moon_Earth616,Secret Identity,Bad Characters,Variable Eyes,Variable Hair,,,False,15,1984-12-01,1984,12401
14614,Knave_Crazy_Gang_Earth616,Knave_Crazy_Gang_Earth616,,Bad Characters,,,Male Characters,,False,15,1984-04-01,1984,12645
4605,Magus_Technarch_Earth616,Magus_Technarch_Earth616,,Bad Characters,,,Male Characters,,False,15,1984-08-01,1984,12523
3805,ACDC_Earth616,ACDC_Earth616,Secret Identity,Neutral Characters,Red Eyes,Bald,Male Characters,,False,15,1985-07-01,1985,12189
3897,Beautiful_Dreamer_Morlock_Earth616,Beautiful_Dreamer_Morlock_Earth616,Secret Identity,Neutral Characters,Grey Eyes,Black Hair,Female Characters,,False,15,1985-07-01,1985,12189
1861,Interloper_Earth616,Interloper_Earth616,Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,False,15,1985-09-01,1985,12127
9799,Oblivion_Earth616,Oblivion_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,15,1985-02-01,1985,12339
701620,Randi_Earth616,Randi_Earth616,Public Identity,Good Characters,,,Female Characters,,False,15,1985-02-01,1985,12339
1173,BirdBrain_Earth616,BirdBrain_Earth616,No Dual Identity,Good Characters,Red Eyes,No Hair,Male Characters,,False,15,1987-10-01,1987,11367
5627,Llan_Earth616,Llan_Earth616,Public Identity,,Red Eyes,Black Hair,Male Characters,,False,15,1989-06-01,1989,10758
16935,Tang_Jhimon_Earth616,Tang_Jhimon_Earth616,Secret Identity,,,Black Hair,Female Characters,,False,15,1989-11-01,1989,10605
19051,Heidi_Franklin_Earth616,Heidi_Franklin_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,False,15,1990-10-01,1990,10271
22797,Nathan_Lemon_Earth616,Nathan_Lemon_Earth616,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,15,1990-03-01,1990,10485
347161,Daryl_Andrews_Earth616,Daryl_Andrews_Earth616,,,,Black Hair,Male Characters,,False,15,1992-05-01,1992,9693
18705,Divad_Earth616,Divad_Earth616,Secret Identity,Neutral Characters,,Red Hair,Male Characters,,False,15,1992-04-01,1992,9723
26908,Laura_Dunham_Earth616,Laura_Dunham_Earth616,Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,15,1992-06-01,1992,9662
2157,Francisco_Milan_Earth616,Francisco_Milan_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,15,1993-05-01,1993,9328
12248,Mortigan_Goth_Earth616,Mortigan_Goth_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,15,1993-09-01,1993,9205
30339,Seer_Earth616,Seer_Earth616,Secret Identity,Good Characters,,Black Hair,Female Characters,,False,15,1993-08-01,1993,9236
641030,Torbert_Octavius_Earth616,Torbert_Octavius_Earth616,No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,15,1993-11-01,1993,9144
43609,Blackwulf_Lucian_Earth616,Blackwulf_Lucian_Earth616,Secret Identity,Neutral Characters,Red Eyes,White Hair,Male Characters,,False,15,1994-03-01,1994,9024
12829,Hurricane_Dark_Riders_Earth616,Hurricane_Dark_Riders_Earth616,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,False,15,1994-11-01,1994,8779
256542,Loga_Godpack_Earth616,Loga_Godpack_Earth616,Secret Identity,Good Characters,Yellow Eyes,Red Hair,Male Characters,,False,15,1994-03-01,1994,9024
30525,Mattie_Baptiste_Earth616,Mattie_Baptiste_Earth616,,,Brown Eyes,Black Hair,Female Characters,,False,15,1994-02-01,1994,9052
43386,Newton_Destine_Earth616,Newton_Destine_Earth616,Secret Identity,Good Characters,,Brown Hair,Male Characters,,False,15,1994-07-01,1994,8902
1668,Cordelia_Frost_Earth616,Cordelia_Frost_Earth616,Public Identity,Neutral Characters,,Black Hair,Female Characters,,False,15,1995-01-01,1995,8718
19328,Elaine_Coll_Earth616,Elaine_Coll_Earth616,,Bad Characters,Green Eyes,Red Hair,Female Characters,,False,15,1995-02-01,1995,8687
167996,Heidi_Sladkin_Earth616,Heidi_Sladkin_Earth616,Secret Identity,Good Characters,Red Eyes,No Hair,Female Characters,Homosexual Characters,False,15,1995-09-01,1995,8475
1814,Hemingway_Earth616,Hemingway_Earth616,Secret Identity,Bad Characters,,Bald,Male Characters,,False,15,1995-07-01,1995,8537
2375,Sack_Earth616,Sack_Earth616,Secret Identity,Bad Characters,,No Hair,Male Characters,,False,15,1995-08-01,1995,8506
131191,Simon_Trask_Earth616,Simon_Trask_Earth616,Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,False,15,1995-11-01,1995,8414
2358,Gloria_Muu00f1oz_Earth616,Gloria_MuC3B1oz_Earth616,Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,False,15,1996-02-01,1996,8322
268609,Deuce_Earth616,Deuce_Earth616,Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,False,15,1997-02-01,1997,7956
28243,Shantal_Wilsk_Earth616,Shantal_Wilsk_Earth616,Public Identity,Good Characters,,Black Hair,Female Characters,,False,15,1997-10-01,1997,7714
76880,Strider_Earth616,Strider_Earth616,,Good Characters,Black Eyes,White Hair,Male Characters,,False,15,1997-08-01,1997,7775
43871,Ursula_Earth616,Ursula_Earth616,Secret Identity,Good Characters,,Brown Hair,Female Characters,,False,15,1997-10-01,1997,7714
16494,Aiko_Miyazaki_Earth616,Aiko_Miyazaki_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,15,1998-09-01,1998,7379
17210,Jonathan_Tremont_Earth616,Jonathan_Tremont_Earth616,,,Blue Eyes,Grey Hair,Male Characters,,False,15,1999-02-01,1999,7226
629192,Angela_Lipscombe_Earth616,Angela_Lipscombe_Earth616,No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,False,15,2000-03-01,2000,6832
18707,Molly_von_Richthofen_Earth616,Molly_von_Richthofen_Earth616,Public Identity,Good Characters,,Brown Hair,Female Characters,Homosexual Characters,False,15,2000-07-01,2000,6710
553676,Nina_Smith_Earth616,Nina_Smith_Earth616,Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,False,15,2004-10-01,2004,5157
43408,Sarah_Stacy_Earth616,Sarah_Stacy_Earth616,No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,15,2004-08-01,2004,5218
18147,Tatiana_Caban_Earth616,Tatiana_Caban_Earth616,No Dual Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,False,15,2004-07-01,2004,5249
554007,Ted_Mankowski_Earth616,Ted_Mankowski_Earth616,No Dual Identity,,,,Male Characters,,False,15,2004-10-01,2004,5157
10168,Ethan_Edwards_Earth616,Ethan_Edwards_Earth616,Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,15,2005-06-01,2005,4914
25842,Captain_Nextwave_Earth616,Captain_Nextwave_Earth616,Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,False,15,2006-03-01,2006,4641
209175,Consultant_Earth616,Consultant_Earth616,Secret Identity,Bad Characters,Black Eyes,No Hair,Male Characters,,False,15,2006-04-01,2006,4610
32383,Miriam_Sharpe_Earth616,Miriam_Sharpe_Earth616,Public Identity,Neutral Characters,,Brown Hair,Female Characters,,False,15,2006-07-01,2006,4519
98057,Rob_Earth616,Rob_Earth616,,Neutral Characters,,Brown Hair,Male Characters,Homosexual Characters,False,15,2006-08-01,2006,4488
90748,Bev_Sykes_Earth616,Bev_Sykes_Earth616,No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,False,15,2007-08-01,2007,4123
485407,Jack_Kooning_Earth616,Jack_Kooning_Earth616,Public Identity,,Black Eyes,Brown Hair,Male Characters,,False,15,2007-04-01,2007,4245
68506,Magdalena_Marie_Earth616,Magdalena_Marie_Earth616,Public Identity,,Brown Eyes,Black Hair,Female Characters,,False,15,2007-09-01,2007,4092
51529,Michael_van_Patrick_Earth616,Michael_van_Patrick_Earth616,Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,False,15,2007-05-01,2007,4215
45502,Orson_Randall_Earth616,Orson_Randall_Earth616,Secret Identity,Good Characters,Grey Eyes,Brown Hair,Male Characters,,False,15,2007-01-01,2007,4335
161266,Pagon_Earth616,Pagon_Earth616,Secret Identity,Bad Characters,Green Eyes,Black Hair,Male Characters,,False,15,2007-06-01,2007,4184
66859,RaVenn_Earth616,RaVenn_Earth616,Public Identity,,Blue Eyes,Red Hair,Female Characters,,False,15,2007-09-01,2007,4092
250714,Caretaker_Sara_Earth616,Caretaker_Sara_Earth616,,,Blue Eyes,Red Hair,Female Characters,,False,15,2008-10-01,2008,3696
246599,Sadie_Sinclair_Earth616,Sadie_Sinclair_Earth616,Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,False,15,2008-02-01,2008,3939
498077,Vengeance_Kowalski_Earth616,Vengeance_Kowalski_Earth616,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,15,2008-05-01,2008,3849
261322,Betty_Swanson_Earth616,Betty_Swanson_Earth616,Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,False,15,2009-09-01,2009,3361
250722,Christopher_Colchiss_Earth616,Christopher_Colchiss_Earth616,Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,False,15,2009-07-01,2009,3423
250457,Lisa_Molinari_Earth616,Lisa_Molinari_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,False,15,2009-07-01,2009,3423
239812,Shir_Ydrn_Talonis_Earth616,Shir_Ydrn_Talonis_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,15,2009-04-01,2009,3514
250446,Sylvie_Lushton_Earth616,Sylvie_Lushton_Earth616,Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Female Characters,,False,15,2009-07-01,2009,3423
300685,Lady_StiltMan_Earth616,Lady_StiltMan_Earth616,Secret Identity,Bad Characters,,Red Hair,Female Characters,,False,15,2010-01-01,2010,3239
473717,Onomi_Whitemane_Earth616,Onomi_Whitemane_Earth616,Secret Identity,Neutral Characters,Red Eyes,White Hair,Female Characters,,False,15,2010-05-01,2010,3119
482120,Wilhelmina_Kensington_Earth616,Wilhelmina_Kensington_Earth616,Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,False,15,2011-09-01,2011,2631
510087,Annabelle_Adams_Earth616,Annabelle_Adams_Earth616,No Dual Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,False,15,2012-03-01,2012,2449
532008,Donald_Meland_Earth616,Donald_Meland_Earth616,No Dual Identity,Good Characters,Hazel Eyes,Reddish Blond Hair,Male Characters,Homosexual Characters,False,15,2012-03-01,2012,2449
554565,Katherine_Kiernan_Earth616,Katherine_Kiernan_Earth616,Public Identity,Good Characters,Brown Eyes,Blond Hair,Female Characters,,False,15,2012-10-01,2012,2235
632939,Eva_Alexander_Earth616,Eva_Alexander_Earth616,,Good Characters,Brown Eyes,Black Hair,Female Characters,,False,15,2013-04-01,2013,2053
576822,Randall_Jessup_Earth616,Randall_Jessup_Earth616,Public Identity,Neutral Characters,Brown Eyes,Blond Hair,Male Characters,,False,15,2013-03-01,2013,2084
694425,John_Renwick_Earth616,John_Renwick_Earth616,No Dual Identity,Good Characters,,,Male Characters,,False,15,,,
640754,Proxima_Midnight_Earth616,Proxima_Midnight_Earth616,No Dual Identity,Bad Characters,White Eyes,Blue Hair,Female Characters,,False,15,,,
306564,Joseph_Goebbels_Earth616,Joseph_Goebbels_Earth616,,,,Black Hair,Male Characters,,False,14,1942-06-01,1942,27925
644673,Wyatt_Earp_Earth616,Wyatt_Earp_Earth616,No Dual Identity,Good Characters,,Black Hair,Male Characters,,False,14,1955-03-01,1955,23269
43862,Gorgilla_Earth616,Gorgilla_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,False,14,1960-10-01,1960,21228
8926,Nikita_Khrushchev_Earth616,Nikita_Khrushchev_Earth616,Public Identity,Bad Characters,,Bald,Male Characters,,False,14,1962-09-01,1962,20528
45180,Jonathan_Juniper_Earth616,Jonathan_Juniper_Earth616,Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,14,1963-05-01,1963,20286
27759,Kurt_Marko_Earth616,Kurt_Marko_Earth616,Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,False,14,1965-07-01,1965,19494
518947,Sam_NYPD_Earth616,Sam_NYPD_Earth616,,,,,Male Characters,,False,14,1965-08-01,1965,19463
14857,Jack_Winters_Earth616,Jack_Winters_Earth616,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,14,1967-12-01,1967,18611
2027,Rance_Preston_Earth616,Rance_Preston_Earth616,Secret Identity,Bad Characters,,,Male Characters,,False,14,1967-11-01,1967,18641
1549,Zom_Earth616,Zom_Earth616,Secret Identity,Bad Characters,Yellow Eyes,Brown Hair,Male Characters,,False,14,1967-05-01,1967,18825
12833,Ikthon_Earth616,Ikthon_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,14,1968-11-01,1968,18275
16490,Lawrence_Trask_Earth616,Lawrence_Trask_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,False,14,1969-06-01,1969,18063
243063,Mordecai_Boggs_Earth616,Mordecai_Boggs_Earth616,No Dual Identity,Neutral Characters,,Bald,Male Characters,,False,14,1969-11-01,1969,17910
239784,Cephalus_Earth616,Cephalus_Earth616,Secret Identity,Bad Characters,Black Eyes,Brown Hair,Male Characters,,False,14,1970-08-01,1970,17637
64922,Daniel_Radford_Earth616,Daniel_Radford_Earth616,Secret Identity,,,,Male Characters,,False,14,1970-01-01,1970,17849
4117,Doomsday_Man_Earth616,Doomsday_Man_Earth616,Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,False,14,1970-02-01,1970,17818
72769,Meredith_McCall_Earth616,Meredith_McCall_Earth616,Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,False,14,1970-08-01,1970,17637
15255,Psyklop_Earth616,Psyklop_Earth616,Public Identity,Neutral Characters,Red Eyes,No Hair,Male Characters,,False,14,1971-05-01,1971,17364
244379,ThothAmon_Earth616,ThothAmon_Earth616,Public Identity,Bad Characters,,,Male Characters,,False,14,1971-07-01,1971,17303
425463,Albert_Rackham_Earth616,Albert_Rackham_Earth616,No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,False,14,1972-06-01,1972,16967
12817,Andrew_Kale_Earth616,Andrew_Kale_Earth616,,Good Characters,,Brown Hair,Male Characters,,False,14,1972-12-01,1972,16784
7602,Chi_Lo_Earth616,Chi_Lo_Earth616,,,,Black Hair,Female Characters,,False,14,1972-09-01,1972,16875
201919,David_Carter_Earth616,David_Carter_Earth616,,,,,Male Characters,,False,14,1972-04-01,1972,17028
201920,Ellie_Roberts_Earth616,Ellie_Roberts_Earth616,,,,,Female Characters,,False,14,1972-04-01,1972,17028
18781,Joanne_Tumolo_Earth616,Joanne_Tumolo_Earth616,Secret Identity,Good Characters,,Grey Hair,Female Characters,,False,14,1972-11-01,1972,16814
2147,Mercurio_Earth616,Mercurio_Earth616,Public Identity,Bad Characters,White Eyes,No Hair,Male Characters,,False,14,1972-10-01,1972,16845
2211,Necrodamus_Earth616,Necrodamus_Earth616,,,Black Eyes,Bald,Male Characters,,False,14,1972-08-01,1972,16906
33017,Harlan_Krueger_Earth616,Harlan_Krueger_Earth616,Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,False,14,1973-11-01,1973,16449
4139,Imus_Champion_Earth616,Imus_Champion_Earth616,Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,False,14,1973-03-01,1973,16694
32797,Kristine_Saunders_Earth616,Kristine_Saunders_Earth616,,Good Characters,,Blond Hair,Female Characters,,False,14,1973-09-01,1973,16510
16159,Marie_Laveau_Earth616,Marie_Laveau_Earth616,Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,False,14,1973-09-01,1973,16510
440114,Sam_Silvercloud_Earth616,Sam_Silvercloud_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,14,1973-02-01,1973,16722
439475,Hydron_Elementals_Earth616,Hydron_Elementals_Earth616,No Dual Identity,Bad Characters,,,Male Characters,,False,14,1974-08-01,1974,16176
18236,Magnum_Elementals_Earth616,Magnum_Elementals_Earth616,No Dual Identity,,,Black Hair,Male Characters,,False,14,1974-06-01,1974,16237
111227,Arnold_Astrovik_Earth616,Arnold_Astrovik_Earth616,No Dual Identity,Neutral Characters,Hazel Eyes,Brown Hair,Male Characters,Homosexual Characters,False,14,1975-07-01,1975,15842
41687,James_Petrie_Earth616,James_Petrie_Earth616,Public Identity,Good Characters,,White Hair,Male Characters,,False,14,1975-03-01,1975,15964
15219,Christopher_Thorn_Earth616,Christopher_Thorn_Earth616,Secret Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,False,14,1976-12-01,1976,15323
24802,Michael_Burley_Earth616,Michael_Burley_Earth616,Public Identity,Bad Characters,,Black Hair,Male Characters,,False,14,1976-09-01,1976,15414
439824,Paul_Same_Earth616,Paul_Same_Earth616,,Good Characters,,Brown Hair,Male Characters,,False,14,1976-07-01,1976,15476
3964,Andreas_Zorba_Earth616,Andreas_Zorba_Earth616,Secret Identity,Bad Characters,,Black Hair,Male Characters,,False,14,1977-07-01,1977,15111
657852,Blaze_Kendall_Earth616,Blaze_Kendall_Earth616,No Dual Identity,Good Characters,,Black Hair,Female Characters,,False,14,1977-09-01,1977,15049
1480,Bram_Velsing_Earth616,Bram_Velsing_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,False,14,1977-08-01,1977,15080
690641,Daniel_Jones_Torpedo_Earth616,Daniel_Jones_Torpedo_Earth616,,Good Characters,,Blond Hair,Male Characters,,False,14,1977-12-01,1977,14958
15859,Eugene_Stivak_Earth616,Eugene_Stivak_Earth616,,Bad Characters,,Bald,Male Characters,,False,14,1977-09-01,1977,15049
